TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
137.044172336,0.350244,0.0698124,0.887488,0.313376,0.398631,0.383842,0.688947,0.131238,0.990825,0,0.876302,0.709902
137.090612245,0.374389,0.161268,0.43086,0.618623,0.531687,0.508535,0.883236,0.066764,0.972885,0,0.526464,0.504593
137.137052154,0.539616,0.132063,0.0993954,0.662667,0.633505,0.583795,0.818617,0.00928467,1.33122,0.0109306,0.00483046,0.582617
137.183492063,0.737406,0.0879105,0.166786,0.634917,0.72489,0.504752,0.606221,0.007045,1.9388,0,0.297089,0.762603
137.229931973,1.09429,0.193077,0.215738,0.770591,0.717589,0.533442,0.681223,0.022114,2.02302,0.0185343,0.468011,0.577492
137.276371882,1.21881,0.297417,0.337695,0.748344,0.549746,0.530405,0.831262,0.0285007,1.99924,0.224634,0.540363,0.47573
137.322811791,1.07412,0.288511,0.474194,0.646016,0.302328,0.994773,0.94103,0,2.01712,0.209302,0.546019,0.562928
137.369251701,0.861879,0.0801379,0.459262,0.713556,0.100295,1.64195,0.882007,0.0113833,2.12303,0.232154,0.126849,0.758853
137.415691610,0.873241,0,0.951707,0.514476,1.14589,0.868894,0.612149,0.00904081,2.24879,0,0.00279763,0.648006
137.462131519,0.000574219,0,0.950687,0.303082,0.266029,0.573127,0.036267,0.84971,1.68044,0,0.162636,0.718746
137.508571429,0.0622494,0.000187296,0.803308,0.191733,0.0333907,0.467709,0.117192,1.40519,0.96337,0.106014,0.356507,0.603224
137.555011338,0.127044,0.0012344,1.05458,0.453784,0.0191488,0.36084,0.169719,1.89907,0.514075,0.174895,0.318445,0.503809
137.601451247,0.273159,0.00964668,1.31101,0.483442,0,0.500975,0.0475271,2.23688,0.476457,0.0468145,0.0589109,0.495581
137.647891156,0.20569,0.296407,1.51214,0.598736,0.365631,0.407165,0.146504,1.95621,0.402446,0,0.489278,0.193676
137.694331066,0.113472,0.418922,0.963269,0.562664,0.476433,0.0915842,0.351167,0.906488,0.678025,0,0.533779,0.409745
137.740770975,0.0570207,0.819096,0.741489,1.28029,0.538515,0.114037,0.624624,0.713676,0.448888,0.251045,0.576798,0.532874
137.787210884,0.0869002,0.832023,0.723489,1.44061,0.495404,0.154489,0.818539,0.526523,0.314375,0.709198,0.513574,0.639252
137.833650794,0.14535,0.544753,0.561206,1.82936,0.332546,0.142296,0.933338,0.318043,0.474268,0.96548,0.348866,0.796312
137.880090703,0.215245,0.105146,0.841457,1.61229,0.204638,0.015754,0.998981,0.124279,0.649129,1.05513,0,0.836849
137.926530612,0.174412,0,0.889083,1.27939,0.543176,0,1.14412,0.0646633,0.932441,0.489078,0.271436,1.06557
137.972970522,0.0416535,0.0418699,0.641773,1.26988,0.785964,0,1.05612,0.0273685,0.916095,0.0602771,0.415109,1.11248
138.019410431,0.000832391,0.544623,0.294298,1.07758,0.952502,0.00756539,0.253016,0.37069,0.795609,0.126612,0.51558,0.885623
138.065850340,0.000861601,0.765096,0.0013294,0.921352,0.978457,0.000332684,0.350829,0.463349,0.789061,0.242828,0.513933,0.674805
138.112290249,0.326541,0.87069,0.0120575,0.917697,0.77829,0,0.422549,0.125669,0.8394,0.43735,0.602845,0.608721
138.158730159,0.423588,0.827588,3.90512e-05,1.01159,0.419962,0.219739,0.494579,0.143298,0.962254,0.675665,0.621718,0.657002
138.205170068,0.67076,0.139028,0.0637109,1.07652,0.237339,0.126774,0.347999,0.640657,1.05928,0.602778,0.513889,1.16351
138.251609977,0.179349,0.133684,0.250751,1.51027,0.618382,0.14511,0.310354,0.817135,1.02004,0.149804,0.291404,1.34061
138.298049887,0.000362056,0.713024,0.051794,2.00222,0.570407,0.210216,0.0287125,0.708009,1.24486,0.0985272,0.148787,1.38777
138.344489796,0.0200071,0.760425,0.00368258,2.11488,0.431068,0.0287942,0.0623274,0.638792,1.23563,0.127093,0.364303,1.1554
138.390929705,0.523866,0.401464,0.00271758,1.67574,0.792865,0.0379861,0.292529,0.805974,1.3753,0.0253145,0.430651,0.944904
138.437369615,1.05894,0.292648,0.0925465,1.21027,0.914135,0.0473167,0.301474,0.504288,1.58276,0.0390514,0.130168,0.858544
138.483809524,1.31207,0.446259,0.0617193,0.982224,0.626913,0.0296322,0.0451873,0.00987626,1.82213,0.050759,0.0316035,0.845454
138.530249433,1.00337,0.432749,0.108286,0.86594,0.247474,0.218135,0.0155349,0.111125,1.44869,0.0828926,0.0307222,0.9931
138.576689342,0.57526,0.432738,0.0665347,0.797803,0.234776,0.26313,0.347384,0.358615,1.12345,0.0811689,0.221563,1.40608
138.623129252,0.499101,0.594369,0.125927,1.90798,0.0788982,0.0566709,0.186875,0.262917,1.25783,0.397131,0.269496,1.11902
138.669569161,1.59018,0.475367,0.208476,1.13703,0.195746,0,0.676774,0.236853,1.96322,0.0734845,0.753221,0.231421
138.716009070,0.717189,1.03958,0.526545,0.93155,0.260206,0.353215,0.522485,0.0526332,1.67951,0.182305,0.802495,0.178152
138.762448980,0.606395,0.837283,0.505638,1.62857,0.333335,0.848019,0.501452,0.0354798,1.17341,0.253876,0.662302,0.218414
138.808888889,0.827576,0.684281,0.263075,2.27467,0.014277,0.888423,0.564449,0.0474496,0.517345,0.262989,0.652588,0.343726
138.855328798,0.82297,0.228658,0.265173,2.59324,0.222427,0.595381,0.854358,0.101099,0.440659,0.157479,0.936564,0.381151
138.901768707,0.375634,0.126238,0.350391,2.54303,0.768019,0.158386,1.10489,0.258574,0.337738,0.0822485,1.38408,0.34346
138.948208617,0.398069,0,0.539499,2.53199,0.595102,0.178462,1.33176,0.0658857,0.409131,0.148441,1.33218,0.098393
138.994648526,0.276856,0.0323308,0.560968,1.87296,0.629509,0.750477,1.50925,0.0526876,0.203857,0.493134,0.788651,0.0669372
139.041088435,0.343922,0.345464,0.359226,1.31301,0.677566,1.03442,1.59025,0.0276753,0.246854,0.480269,0.937542,0.0558667
139.087528345,0.314564,0.285568,0.119075,1.40155,0.41619,0.809355,1.74099,0.00879401,0.176683,0.341523,2.45305,0
139.133968254,0.693036,0.143686,0.00306517,1.60001,0.0993564,0.918424,1.50249,0.0208574,0.376122,0.114217,2.642,0.116557
139.180408163,0.660512,0.366736,0.00488801,1.27041,0.2575,1.5482,0.981164,0.0225595,0.249595,0.0260591,2.81774,0.279081
139.226848073,0.327573,0.453407,0.137417,1.03754,0.145437,2.07554,0.50882,0.0170641,0.110995,0,3.00603,0.246151
139.273287982,0.156786,0.10108,0.785689,0.676443,0.0928277,2.51088,0.452688,0.00659037,0.0901541,0.38334,2.49095,0.204648
139.319727891,0.142653,0.336124,1.13404,0.56598,0.0297714,2.64478,0.503953,0.055548,0.137235,0.411152,2.09042,0.0780575
139.366167800,0.215034,0.153229,2.00981,0.487589,0.146612,2.1518,0.862927,0.162206,0.152306,0.418133,1.34812,0.166863
139.412607710,0.342912,0.42087,2.92369,0.322602,0.233089,0.155806,1.8462,0.127761,0.108171,0.563401,1.56226,0.0837669
139.459047619,0.183112,0.421288,2.62576,0.652561,0.324877,0.0292195,2.19225,0.00683643,0.530105,1.07854,1.12872,0.0856356
139.505487528,0.31047,0.36838,2.10101,0.359893,0.342107,0.0607287,1.81398,0.00702417,1.06781,0.765348,1.04193,0.582444
139.551927438,0.542857,0.287646,1.16152,0.0690506,0.241968,0.254766,1.47833,0.134251,1.0977,0.856914,1.13153,0.934786
139.598367347,0.563396,0.295326,0.656315,0.0165682,0.0479861,0.36609,1.57757,0.135249,1.08241,0.97342,0.946612,1.20882
139.644807256,0.199817,0.271956,0.484889,0.287095,0.0381331,0.359783,1.9679,0.121774,1.10106,1.03959,0.910692,1.06881
139.691247166,0,0.199483,0.358716,0.44129,0.258057,0.387411,2.30618,0.0515541,1.39697,1.13565,0.937958,0.614318
139.737687075,0,0.37975,0.177393,0.547211,0.824556,0.310886,1.90521,0.0814892,1.88194,0.624147,1.22342,0.0482594
139.784126984,0.122514,0.22088,0.514794,0.652016,0.966422,0.219633,1.10363,0.0894184,2.56615,0.278287,1.71593,3.21147e-05
139.830566893,0.164474,0.155919,0.478285,0.584643,0.944221,0.0899565,1.10326,0.0817814,2.8189,0.0886373,1.8765,0.0129343
139.877006803,0.209737,0.116797,0.586229,1.06278,0.00994413,0.135153,1.38744,0.0808316,2.81762,0,1.52207,0.117195
139.923446712,0.174498,0.416678,0.765494,1.19333,0.0368004,0,0.949458,0.0889241,2.62363,0,1.27934,0.340025
139.969886621,0.179234,0.330544,0.849937,1.47203,0,0,0.864485,0.759692,1.08667,0.0288155,1.43558,0.387363
140.016326531,0.0579779,0.0642541,0.641519,1.67064,0.212056,0,0.864659,1.41997,0.307841,0,1.71882,0.378895
140.062766440,0.0177109,0.245976,0.410297,2.26725,0.208487,0.129497,0.904914,1.33832,0.0507428,0.0117845,2.03471,0.127761
140.109206349,0.0345094,0.265044,0.31037,2.24135,0.595392,0.187058,0.812865,1.50052,0.113201,0.0164703,2.77281,0
140.155646259,0.424208,0.190707,0.409969,1.89286,0.51872,0.200414,0.835237,1.17123,0.0817524,0.0151788,2.77373,0.343853
140.202086168,0.544736,0.192129,0.479408,0.932441,0.474038,0.731558,0.822079,0.290543,0.0199263,0.00012594,3.17527,0.620451
140.248526077,0.406997,0.0983405,0.426368,0.0911843,0.617608,0.953928,0.623969,0.0893872,0.0304814,0.00182255,3.32023,0.799936
140.294965986,0.188363,0.0135932,0.222697,0.703426,1.36287,0.191031,0.37903,0.171199,0.0343948,0.112766,2.96343,0.851933
140.341405896,0.163885,0.665096,0.520903,0.881663,1.26909,0,0.0391232,0.332707,0.0880137,0.343102,2.44346,1.04477
140.387845805,0.396598,1.4596,0.505775,0.75697,1.25005,0.00765872,0.194625,0.360753,0.0183591,0.49675,0.989554,0.939915
140.434285714,0.443527,1.43325,0.388754,0.913001,1.17458,0.0168588,0.51814,0.265364,0.0528985,0.278771,0.280031,1.31333
140.480725624,0.481447,1.32151,0.241625,1.1727,1.22836,0.250434,0.626169,0.167075,0.178577,0.107232,0,1.81203
140.527165533,0.354314,0.953107,0.00520377,1.72458,0.972757,0.120473,0.616621,1.43353,0.0482667,0.138596,0.774608,1.41284
140.573605442,0.257419,0.666122,0.397473,1.67095,0.811244,0.261199,0.540392,1.51956,0.269591,0.277235,0.996092,1.27226
140.620045351,0.165351,0.310614,0.176286,1.37002,0.607941,0.801365,0.137267,1.81812,0.64613,0.292799,1.21368,1.26426
140.666485261,0.0366081,0.0265194,0.0688354,1.00813,0.583187,1.26764,0.19132,1.64432,1.07381,0,1.28842,1.03654
140.712925170,0.000258159,0.264775,0.00790898,1.11637,0.341391,1.37187,0.0308977,0.981786,1.04298,0,1.39867,0.673459
140.759365079,0.12104,0.690755,0.0601357,1.52035,0.0529436,1.43082,0.496655,0.251343,0.539969,0.050711,1.45161,0.0788411
140.805804989,0.178811,1.6818,0.100998,1.43185,0.0379843,1.09976,0.708141,0.173506,0.0325247,0.175439,1.89471,0
140.852244898,0.132602,2.08564,0.0361939,1.00985,0.0336193,0.611926,0.703024,0.0478048,0.0512645,0.239831,2.15434,0.0523805
140.898684807,0.173717,2.2888,0.199436,0.456849,0.0912395,0.411411,0.925484,0.25019,0.238787,0.0418072,2.24191,0.285328
140.945124717,0.289827,2.32703,0.472924,0.0790508,0.30254,0.450202,1.07727,0.241871,0.327876,0.00923477,2.08669,0.723314
140.991564626,0.490956,2.24062,0.490547,0.0206545,0.280472,0.7479,0.69491,0.2214,0.605799,0.000805798,1.32695,1.31811
141.038004535,0.643475,1.9147,0.390087,0.018467,0.413332,1.13946,0.372428,0.177445,0.875652,0.000261479,0.797859,1.46982
141.084444444,0.51711,0.578011,0.604186,0.0195495,0.42154,0.871908,0.593444,0.0432908,1.28024,0.0400987,1.4199,1.19656
141.130884354,0,0.195167,1.03416,0.371018,0.433576,0.86768,1.08268,0.508255,1.0579,0.0248056,1.33018,0.530911
141.177324263,0.00411312,0.584556,0.952143,0.619748,0.515083,0.742479,1.72067,0.728852,0.547899,0,1.87819,0.0107177
141.223764172,0.0605103,0.606881,0.79486,0.501919,0.30043,0.819984,1.94997,0.686509,0.350075,0.0279484,2.77904,2.94122e-05
141.270204082,0.14903,0.605623,0.513272,0.163615,0.117791,0.738554,2.28563,0.630723,0.0156774,0.0147392,3.43744,0.0191217
141.316643991,0.173172,0.543476,0.178,0.768129,0.13003,0.935068,1.89308,0.565419,0.00919105,0,3.72077,0.0622855
141.363083900,0.20527,0.0260227,0.446203,0.951075,0.205476,1.22723,1.11394,0.385498,0.0311734,0.0103293,3.47651,0.14288
141.409523810,0.210987,0.0769119,1.22235,0.536889,0.296748,1.02172,1.132,0.306306,0.106517,0.376469,2.96729,0.0472611
141.455963719,0.328035,0.424251,1.25372,0.137004,0.0587087,0.928885,1.00446,0.139623,0.114002,1.36908,2.00227,0.0295521
141.502403628,0.422673,0.885243,0.937948,0.171657,0.190393,0.907587,1.14223,0.061368,0.100687,1.52489,0.871513,0.0946279
141.548843537,0.171908,1.68118,0.745765,0.180148,0.927271,1.16486,1.17143,0.07538,0.109593,0.858613,0.363891,0.0797766
141.595283447,0.53151,1.36399,0.608583,0.097444,0.849185,0.822755,2.66027,0.0825112,0.0871673,0.0795589,0.895026,0.0977594
141.641723356,0.544561,1.16613,0.616933,0.0738744,0.840426,0.0531919,2.82325,0.020991,0.143915,0.0207751,1.23296,0.237429
141.688163265,0.238173,0.822517,0.0376094,0.986837,0.82625,0,2.65735,0.0152351,0.680191,0.000139595,0.851062,0.575476
141.734603175,0.0883484,0.889109,0.0111094,1.52036,0.815028,0,1.87227,0.0237165,1.60754,2.39245e-05,0.793492,0.734791
141.781043084,0.000622732,0.422961,0.138309,1.45503,0.825733,0,1.31188,0.00113736,2.6533,0.000936789,0.671,1.59892
141.827482993,0.000716746,0.136025,0.281995,1.83488,0.782377,0.00141322,0.618158,0,3.74644,0.00172274,0.132239,2.05187
141.873922902,0.000633624,0.244055,0.282396,1.7908,0.238454,0.140748,0.0910295,0.00330585,4.02802,0.00156696,0.00249713,2.65348
141.920362812,0.00047877,0.29518,0.156216,1.33884,0.207452,1.15795,0.0794913,0.0016093,3.62539,0.00876221,0,2.4987
141.966802721,0.000362798,0.308994,0.349505,1.0894,0.491662,1.86658,0.20293,0.0103023,2.45664,0.0102874,0,2.17586
142.013242630,0.139098,0.414923,0.391041,1.06603,0.335569,1.93124,0.410697,0.163576,1.35124,0.0387154,0.461687,1.92357
142.059682540,0.369207,0.546361,0.276542,1.09334,0.324991,1.60142,0.926124,0.0299203,0.839335,0.346697,0.913709,1.53002
142.106122449,0.289105,0.509208,0.343894,1.52176,0.59092,0.741444,1.85139,0.0175023,0.512401,0.454043,1.32695,1.51422
142.152562358,0.163935,0.399017,0.396134,1.66498,0.795652,0.161834,1.83036,0.00811199,0.466381,0.2776,2.14155,1.39963
142.199002268,0.202404,0.307263,0.35084,1.90522,0.924219,0.0499197,1.70437,0.00335088,0.65492,0.0638113,2.5565,1.29388
142.245442177,0.200689,0.036,0.16677,2.08341,0.883332,0.250417,1.19522,0.00311487,1.3209,0,2.47295,1.42931
142.291882086,0.0987529,0,0.0044402,1.39656,0.786483,0.534581,0.371734,0.0185742,1.93845,0.00396002,1.86912,2.06128
142.338321995,0.000500121,0,0.00241886,1.15608,1.00019,0.672306,0.0565769,0,1.99611,0.184981,1.01848,2.11575
142.384761905,0.344387,0,0.0567835,0.137958,1.0583,0.709638,0,0.00469733,1.75196,0.171456,0.684967,1.82318
142.431201814,0.471192,0.0624412,0.0874635,0.0439615,1.05494,0.517639,0.0110954,0.0397255,1.69412,0.0123209,0.865756,2.25171
142.477641723,0.407591,0.0485171,0.086005,0.207018,1.27579,0.404126,0.0424,0.0569463,1.83385,0.0011556,0.669818,2.29764
142.524081633,0.297286,0.00198366,0.154534,0.0862438,1.52811,0.24743,0.241936,0.144664,1.88885,0,0.377764,2.4747
142.570521542,0.0514172,0.000253247,0.279772,0.408777,1.89144,0.0597265,0.404466,0.501507,1.7938,0,0.0320394,2.75747
142.616961451,0.0446286,0.189133,0.198097,0.729435,1.72524,0.00307338,0.442828,0.903183,1.37515,0.0417486,0,2.75269
142.663401361,0.0879189,0.210854,0.106914,1.2717,1.58799,0,0.607757,1.03116,1.03128,0.0247706,0.763009,2.34945
142.709841270,0.130631,0.140964,0.129124,1.53966,1.50002,0.0571304,0.689398,0.758083,1.13146,0.00423406,1.59644,1.82498
142.756281179,0.172339,0,0.182633,1.45915,1.25458,0.0666874,0.804742,0.0134024,1.50923,0,1.97978,1.70572
142.802721088,0.182366,0,0.213314,1.16865,1.26739,0.0441662,0.862916,0.0514902,1.41574,0,2.16917,1.14057
142.849160998,0.172221,0.150169,0.288597,1.35458,1.38135,0,0.870565,0.297681,0.945806,0,1.96777,1.01177
142.895600907,0.209782,0.193912,0.0750787,1.99352,1.07312,0.116588,0.895421,0.29467,0.877962,0.0855506,1.29748,1.33874
142.942040816,0.465126,0.224064,0.0756472,2.01648,0.63553,0.127464,0.620953,0.543572,0.704744,0.0142643,1.03528,1.37755
142.988480726,0.254737,0.447465,0.152689,1.63397,0.240125,0.295105,0.582439,0.388469,2.25745,0.28822,0.405727,1.48202
143.034920635,0.148288,0.589737,0.245346,1.86508,0.270072,0.27786,0.709063,0.159786,2.48936,0.235932,0,1.74326
143.081360544,0.12183,0.708206,0.413803,1.67466,0.575218,0.133723,0.700701,0.0451502,2.93283,0.14536,0.0522393,1.88745
143.127800454,0.203458,0.690877,0.476524,1.33734,0.478568,0.167091,0.545197,0,3.4053,0.0681936,0.0142686,2.11841
143.174240363,0.142339,0.513386,0.413297,0.921673,0.158533,0.74724,0.109979,0.01498,3.4012,0.103858,0,2.32411
143.220680272,0.219816,0.29193,0.103822,0.814677,0,1.28729,0.051197,0.00753592,2.55039,0.260089,0,2.24157
143.267120181,0.168358,0.120856,0.000386272,1.13005,0,1.85448,0.0340776,0.000349582,1.75607,0.393994,0,2.12238
143.313560091,0.000689339,0.188312,0,1.40788,0,2.20095,0.0268304,0.00895374,1.71124,0.421106,0.00710959,2.20708
143.360000000,0.000485175,0.186452,0.000248044,1.42212,1.44006,0.404388,0.00199524,0.367136,1.67863,0.0848628,0.0182063,2.62991
143.406439909,0.0343552,0.0356438,0.00265076,1.69825,1.60052,0.131413,0.202622,0.849333,1.05674,0,0.0588539,1.96687
143.452879819,0.0336762,0.174262,0.259871,2.11228,1.41154,0.122867,0.0394584,0.938432,0.49373,0.00268134,0.0605837,1.93026
143.499319728,0,0.252575,0.281642,2.27347,1.28219,0.0912787,0.375296,0.950197,0.49918,0.110514,0.120098,1.79084
143.545759637,0.214266,0.200748,0.29996,2.36511,1.21998,0.0747471,0.55079,0.847518,0.569079,0.129185,0.280241,1.61157
143.592199546,0.511573,0.17311,0.487852,2.0953,1.28775,0.0305035,0.620429,0.410749,1.25675,0.184471,0.433403,1.52835
143.638639456,0.625126,0.137819,0.588317,2.20278,1.05714,0,0.557928,0.019911,1.95658,0.298647,0.41461,1.59224
143.685079365,0.759557,0,0.730644,2.14519,0.521729,0,0.497714,0.0163948,2.83496,0.270186,0.0881087,2.0828
143.731519274,0.457997,0,0.507472,1.79879,0.745957,0.0704663,0.410437,0.712573,2.44114,0.156739,0.000868269,2.65937
143.777959184,0.000520285,0,0.000238613,1.53865,0.559843,0.409954,0.257958,1.03561,2.3386,0,0,2.35496
143.824399093,0.000342561,0.0456171,0.0888678,1.24158,0.165592,1.16373,0.428714,0.989065,1.87724,0.00116511,0,1.8245
143.870839002,0.349344,0.124444,0.216461,1.00859,0.0705289,1.53168,0.236411,0.654281,1.57747,0.00196938,0,1.74621
143.917278912,0.67091,0.156134,0.445674,0.51084,0.154947,1.62664,0.137368,0.3795,1.74103,0.00179477,0.219081,1.42395
143.963718821,0.180725,0.180639,0.535924,0.454116,0.219866,1.78041,0.198974,0.0320992,2.06704,0.00945635,0.0673652,1.90849
144.010158730,0,0.0906247,0.44181,0.885815,0.136553,1.66453,0.150755,0.026321,2.09241,0.0618493,0.12225,2.57348
144.056598639,0.000298245,0.0257846,0.248003,1.62144,0.318143,1.05262,0.23477,0.0327908,1.77153,0.0463714,0.100458,2.98841
144.103038549,0.0843471,0.0222043,0.214029,2.5667,0.606389,0.708939,0.0717577,0.0526244,1.61574,0.0604983,0.0891903,2.62409
144.149478458,0.000177453,0.0188295,0.245283,2.66807,0.483624,0.144871,0.0179463,0.0214275,2.23652,0.0559383,0.448637,2.37209
144.195918367,0.122044,0.0920828,0.158877,1.84784,0.074531,0.0781031,0.0168015,0,3.01621,0.0579185,0.0875446,2.49949
144.242358277,0.392123,0,0.208723,1.7673,0.146164,0.0393004,0.490479,0,2.99127,0.194927,0.09513,2.12057
144.288798186,0.436545,0.0760732,0.19595,1.72205,0.288895,0.0301879,1.28724,0,2.49337,0.208305,0.104882,1.73844
144.335238095,0.472228,0.15828,0.110471,1.56484,0.513126,0,1.37022,0.0478128,1.97929,0.302362,0.0532407,2.30469
144.381678005,0.320029,0.187349,0.203164,1.30413,0.213699,0.904606,0.896456,0.0815809,1.78148,0.186439,0.0133678,3.0049
144.428117914,0.297965,0.0858402,0.687814,0.892981,0.319871,0.557907,1.64623,0.290987,1.03732,0.0125518,0.0844038,2.54824
144.474557823,0.490175,0.238635,0.870344,0.848245,0.102449,0.0503136,1.7117,0.484874,0.921117,0.111739,0.082572,1.9716
144.520997732,0.523516,0.196377,1.18934,0.922439,0.34029,0.456605,1.51848,0.690829,0.489867,0.0432312,0,1.15714
144.567437642,0.337058,0.297038,1.31865,0.769057,0.327288,0.460786,1.36841,1.14995,0.0128828,0.147826,0.336687,1.45913
144.613877551,0.325223,0.260005,1.48742,0.84214,0.325805,0.356906,1.42795,0.912702,0.0312432,0.20883,0.69048,1.5229
144.660317460,0.502519,0.214245,1.23985,1.38278,0.267489,0.288151,1.49076,0.574261,0.0374618,0.107344,1.27335,0.999366
144.706757370,0.413278,0.371752,0.220403,2.67346,0.155358,1.30389,1.43729,0.259916,0.0523424,0.435798,0.828091,0.66603
144.753197279,0.479968,0.621358,0.371497,2.23086,0.0712018,1.58263,1.00377,0.185758,0.0597178,0.486269,1.06083,0.381733
144.799637188,0.55569,0.545683,0.68996,1.68299,0.381815,1.23647,1.00069,0.187927,0.109367,0.642024,1.28956,0.122487
144.846077098,0.558114,0.459728,1.08078,1.70687,0.650908,0.781194,0.923345,0.0721156,0.0714836,0.634516,1.43696,0.0457054
144.892517007,0.547494,0.619621,1.18789,1.64796,0.705867,0.28527,0.739246,0.0884762,0.453049,0.268373,1.43469,0.0275762
144.938956916,0.378033,0.788479,1.17687,1.48705,0.496889,0.373974,0.676278,0.13503,0.747757,0.0871453,1.61158,0.0580772
144.985396825,0.285046,1.25133,0.750393,0.583955,0.172778,2.09044,0.12862,0.244666,0.0278035,0,2.81048,0.201171
145.031836735,0.229438,0.861498,0.192803,0.474672,0,2.23475,0.0873248,0.157661,0.0122614,0,3.25941,0.239322
